Element ID,X_Coordinate,Y_Coordinate,Z_Coordinate,Easting_Coordinate,Northing_Coordinate
735456,"7,330,867,819","1,285,621,402",0,"7,330,867,819","1,285,621,402"
735461,"7,382,793,093","1,316,491,506",0,"7,382,793,093","1,316,491,506"
735466,"7,382,793,093","1,314,991,506",0,"7,382,793,093","1,314,991,506"
735471,"7,382,793,093","1,313,491,506",0,"7,382,793,093","1,313,491,506"
735476,"7,382,793,093","1,311,991,506",0,"7,382,793,093","1,311,991,506"
735481,"7,382,793,093","1,310,491,506",0,"7,382,793,093","1,310,491,506"
735486,"7,320,507,819","1,285,621,402",0,"7,320,507,819","1,285,621,402"
735491,"7,372,433,093","1,316,491,506",0,"7,372,433,093","1,316,491,506"
735496,"7,372,433,093","1,314,991,506",0,"7,372,433,093","1,314,991,506"
735501,"7,372,433,093","1,313,491,506",0,"7,372,433,093","1,313,491,506"
735506,"7,372,433,093","1,311,991,506",0,"7,372,433,093","1,311,991,506"
735511,"7,372,433,093","1,310,491,506",0,"7,372,433,093","1,310,491,506"
735548,"8,007,945,807","1299539,96",0,"8,007,945,807","1299539,96"
735553,"8,007,945,807","1298039,96",0,"8,007,945,807","1298039,96"
735558,"8,007,945,807","1296539,96",0,"8,007,945,807","1296539,96"
735563,"8,630,787,304","1,318,122,451",0,"8,630,787,304","1,318,122,451"
735568,"7,381,223,514","1,290,135,511",0,"7,381,223,514","1,290,135,511"
735573,"748,203,101","1,316,491,506",0,"748,203,101","1,316,491,506"
735578,"7,997,585,807","1299539,96",0,"7,997,585,807","1299539,96"
735583,"7,997,585,807","1298039,96",0,"7,997,585,807","1298039,96"
735588,"7,997,585,807","1296539,96",0,"7,997,585,807","1296539,96"
735593,"8,620,427,304","1,318,122,451",0,"8,620,427,304","1,318,122,451"
735598,"7,370,863,514","1,290,135,511",0,"7,370,863,514","1,290,135,511"
735603,"747,167,101","1,316,491,506",0,"747,167,101","1,316,491,506"
736332,"8,370,971,308","1,268,367,938",0,"8,370,971,308","1,268,367,938"
736337,"8,400,710,801","1,268,367,938",0,"8,400,710,801","1,268,367,938"
736342,"8,385,710,801","1,268,367,938",0,"8,385,710,801","1,268,367,938"
736347,"7,422,310,163","1,310,491,506",0,"7,422,310,163","1,310,491,506"
736352,"7,422,310,163","1,311,991,506",0,"7,422,310,163","1,311,991,506"
736357,"7,422,310,163","1,313,491,506",0,"7,422,310,163","1,313,491,506"
736362,"8,370,971,308","1,269,403,938",0,"8,370,971,308","1,269,403,938"
736367,"8,400,710,801","1,269,403,938",0,"8,400,710,801","1,269,403,938"
736372,"8,385,710,801","1,269,403,938",0,"8,385,710,801","1,269,403,938"
736377,"7,432,670,163","1,310,491,506",0,"7,432,670,163","1,310,491,506"
736382,"7,432,670,163","1,311,991,506",0,"7,432,670,163","1,311,991,506"
736387,"7,432,670,163","1,313,491,506",0,"7,432,670,163","1,313,491,506"
737210,"8,370,910,801","1,274,380,548",0,"8,370,910,801","1,274,380,548"
737215,"8,385,910,801","1,274,380,548",0,"8,385,910,801","1,274,380,548"
737220,"8,400,910,801","1,274,380,548",0,"8,400,910,801","1,274,380,548"
737225,"8,415,910,801","1,274,380,548",0,"8,415,910,801","1,274,380,548"
737230,"8,430,910,801","1,274,380,548",0,"8,430,910,801","1,274,380,548"
737235,"8,445,910,801","1,274,380,548",0,"8,445,910,801","1,274,380,548"
737240,"8,370,910,801","1,273,344,548",0,"8,370,910,801","1,273,344,548"
737245,"8,385,910,801","1,273,344,548",0,"8,385,910,801","1,273,344,548"
737250,"8,400,910,801","1,273,344,548",0,"8,400,910,801","1,273,344,548"
737255,"8,415,910,801","1,273,344,548",0,"8,415,910,801","1,273,344,548"
737260,"8,430,910,801","1,273,344,548",0,"8,430,910,801","1,273,344,548"
737265,"8,445,910,801","1,273,344,548",0,"8,445,910,801","1,273,344,548"
747360,"8,445,910,801","1,263,428,047",0,"8,445,910,801","1,263,428,047"
747365,"8,430,910,801","1,263,428,047",0,"8,430,910,801","1,263,428,047"
747370,"8,415,910,801","1,263,428,047",0,"8,415,910,801","1,263,428,047"
747375,"8,400,910,801","1,263,428,047",0,"8,400,910,801","1,263,428,047"
747380,"8,385,910,801","1,263,428,047",0,"8,385,910,801","1,263,428,047"
747385,"8,370,910,801","1,263,428,047",0,"8,370,910,801","1,263,428,047"
747390,"8,445,910,801","1,264,464,047",0,"8,445,910,801","1,264,464,047"
747395,"8,430,910,801","1,264,464,047",0,"8,430,910,801","1,264,464,047"
747400,"8,415,910,801","1,264,464,047",0,"8,415,910,801","1,264,464,047"
747405,"8,400,910,801","1,264,464,047",0,"8,400,910,801","1,264,464,047"
747410,"8,385,910,801","1,264,464,047",0,"8,385,910,801","1,264,464,047"
747415,"8,370,910,801","1,264,464,047",0,"8,370,910,801","1,264,464,047"
747427,"8,370,910,801","1,279,377,427",0,"8,370,910,801","1,279,377,427"
747432,"8,385,910,801","1,279,377,427",0,"8,385,910,801","1,279,377,427"
747437,"8,400,910,801","1,279,377,427",0,"8,400,910,801","1,279,377,427"
747442,"8,415,910,801","1,279,377,427",0,"8,415,910,801","1,279,377,427"
747447,"8,430,910,801","1,279,377,427",0,"8,430,910,801","1,279,377,427"
747452,"8,445,910,801","1,279,377,427",0,"8,445,910,801","1,279,377,427"
747457,"8,370,910,801","1,278,341,427",0,"8,370,910,801","1,278,341,427"
747462,"8,385,910,801","1,278,341,427",0,"8,385,910,801","1,278,341,427"
747467,"8,400,910,801","1,278,341,427",0,"8,400,910,801","1,278,341,427"
747472,"8,415,910,801","1,278,341,427",0,"8,415,910,801","1,278,341,427"
747477,"8,430,910,801","1,278,341,427",0,"8,430,910,801","1,278,341,427"
747482,"8,445,910,801","1,278,341,427",0,"8,445,910,801","1,278,341,427"
750632,"8,620,427,304","1,310,613,506",0,"8,620,427,304","1,310,613,506"
750637,"8,620,427,304","1,312,113,506",0,"8,620,427,304","1,312,113,506"
750642,"8,620,427,304","1,313,613,506",0,"8,620,427,304","1,313,613,506"
750647,"8,620,427,304","1,315,113,506",0,"8,620,427,304","1,315,113,506"
750652,"8,720,427,304","1,319,538,711",0,"8,720,427,304","1,319,538,711"
750657,"8,720,427,304","1,321,038,711",0,"8,720,427,304","1,321,038,711"
750662,"8,630,787,304","1,310,613,506",0,"8,630,787,304","1,310,613,506"
750667,"8,630,787,304","1,312,113,506",0,"8,630,787,304","1,312,113,506"
750672,"8,630,787,304","1,313,613,506",0,"8,630,787,304","1,313,613,506"
750677,"8,630,787,304","1,315,113,506",0,"8,630,787,304","1,315,113,506"
750682,"8,730,787,304","1,319,538,711",0,"8,730,787,304","1,319,538,711"
750687,"8,730,787,304","1,321,038,711",0,"8,730,787,304","1,321,038,711"
750692,"8,670,427,304","1,310,613,506",0,"8,670,427,304","1,310,613,506"
750697,"8,670,427,304","1,312,113,506",0,"8,670,427,304","1,312,113,506"
750702,"8,670,427,304","1,313,613,506",0,"8,670,427,304","1,313,613,506"
750707,"8,670,427,304","1,315,113,506",0,"8,670,427,304","1,315,113,506"
750712,"8,770,427,304","1,319,538,711",0,"8,770,427,304","1,319,538,711"
750717,"8,770,427,304","1,321,038,711",0,"8,770,427,304","1,321,038,711"
750722,"8,680,787,304","1,310,613,506",0,"8,680,787,304","1,310,613,506"
750727,"8,680,787,304","1,312,113,506",0,"8,680,787,304","1,312,113,506"
750732,"8,680,787,304","1,313,613,506",0,"8,680,787,304","1,313,613,506"
750737,"8,680,787,304","1,315,113,506",0,"8,680,787,304","1,315,113,506"
750742,"8,780,787,304","1,319,538,711",0,"8,780,787,304","1,319,538,711"
750747,"8,780,787,304","1,321,038,711",0,"8,780,787,304","1,321,038,711"
756708,"7,381,223,514","1,288,630,114",0,"7,381,223,514","1,288,630,114"
756713,"7,218,711,725","1,291,626,799",0,"7,218,711,725","1,291,626,799"
756718,"7,218,711,725","1,290,126,799",0,"7,218,711,725","1,290,126,799"
756723,"7,218,711,725","1,288,626,799",0,"7,218,711,725","1,288,626,799"
756728,"748,203,101","1,313,491,506",0,"748,203,101","1,313,491,506"
756733,"748,203,101","1,311,991,506",0,"748,203,101","1,311,991,506"
756738,"7,370,863,514","1,288,630,114",0,"7,370,863,514","1,288,630,114"
756743,"7,208,351,725","1,291,626,799",0,"7,208,351,725","1,291,626,799"
756748,"7,208,351,725","1,290,126,799",0,"7,208,351,725","1,290,126,799"
756753,"7,208,351,725","1,288,626,799",0,"7,208,351,725","1,288,626,799"
756758,"747,167,101","1,313,491,506",0,"747,167,101","1,313,491,506"
756763,"747,167,101","1,311,991,506",0,"747,167,101","1,311,991,506"
756768,"8,007,945,807","1288589,96",0,"8,007,945,807","1288589,96"
756773,"8,007,945,807","1293089,96",0,"8,007,945,807","1293089,96"
756778,"8,007,945,807","1291589,96",0,"8,007,945,807","1291589,96"
756783,"8,007,945,807","1290089,96",0,"8,007,945,807","1290089,96"
756788,"8,680,607,304","1,318,113,506",0,"8,680,607,304","1,318,113,506"
756793,"8,680,607,304","1,316,613,506",0,"8,680,607,304","1,316,613,506"
756798,"7,997,585,807","1288589,96",0,"7,997,585,807","1288589,96"
756803,"7,997,585,807","1293089,96",0,"7,997,585,807","1293089,96"
756808,"7,997,585,807","1291589,96",0,"7,997,585,807","1291589,96"
756813,"7,997,585,807","1290089,96",0,"7,997,585,807","1290089,96"
756818,"8,670,247,304","1,318,113,506",0,"8,670,247,304","1,318,113,506"
756823,"8,670,247,304","1,316,613,506",0,"8,670,247,304","1,316,613,506"
756978,"7,827,793,143","1,311,979,594",0,"7,827,793,143","1,311,979,594"
756983,"7,827,793,143","1,313,479,594",0,"7,827,793,143","1,313,479,594"
756988,"7,827,793,143","1,314,979,594",0,"7,827,793,143","1,314,979,594"
756993,"7,330,867,819","1,287,121,402",0,"7,330,867,819","1,287,121,402"
756998,"7,332,984,071","1,316,491,506",0,"7,332,984,071","1,316,491,506"
757003,"7,332,984,071","1,314,991,506",0,"7,332,984,071","1,314,991,506"
757008,"7,838,153,143","1,311,979,594",0,"7,838,153,143","1,311,979,594"
757013,"7,838,153,143","1,313,479,594",0,"7,838,153,143","1,313,479,594"
757018,"7,838,153,143","1,314,979,594",0,"7,838,153,143","1,314,979,594"
757023,"7,320,507,819","1,287,121,402",0,"7,320,507,819","1,287,121,402"
757028,"7,322,624,071","1,316,491,506",0,"7,322,624,071","1,316,491,506"
757033,"7,322,624,071","1,314,991,506",0,"7,322,624,071","1,314,991,506"
757038,"7,877,402,283","1310477,64",0,"7,877,402,283","1310477,64"
757043,"7,877,402,283","1311977,64",0,"7,877,402,283","1311977,64"
757048,"7,877,402,283","1313477,64",0,"7,877,402,283","1313477,64"
757053,"7,877,402,283","1314977,64",0,"7,877,402,283","1314977,64"
757058,"7,877,402,283","1316477,64",0,"7,877,402,283","1316477,64"
757063,"7,827,793,143","1,310,479,594",0,"7,827,793,143","1,310,479,594"
757068,"7,887,762,283","1310477,64",0,"7,887,762,283","1310477,64"
757073,"7,887,762,283","1311977,64",0,"7,887,762,283","1311977,64"
757078,"7,887,762,283","1313477,64",0,"7,887,762,283","1313477,64"
757083,"7,887,762,283","1314977,64",0,"7,887,762,283","1314977,64"
757088,"7,887,762,283","1316477,64",0,"7,887,762,283","1316477,64"
757093,"7,838,153,143","1,310,479,594",0,"7,838,153,143","1,310,479,594"
757100,"7,827,793,143","1317957,64",0,"7,827,793,143","1317957,64"
757105,"7,927,402,283","1317987,64",0,"7,927,402,283","1317987,64"
757110,"7,877,402,283","1317977,64",0,"7,877,402,283","1317977,64"
757115,"7,332,984,071","1,313,491,506",0,"7,332,984,071","1,313,491,506"
757120,"7,332,984,071","1,311,991,506",0,"7,332,984,071","1,311,991,506"
757125,"7,332,984,071","1,310,491,506",0,"7,332,984,071","1,310,491,506"
757130,"7,838,153,143","1317957,64",0,"7,838,153,143","1317957,64"
757135,"7,937,762,283","1317987,64",0,"7,937,762,283","1317987,64"
757140,"7,887,762,283","1317977,64",0,"7,887,762,283","1317977,64"
757145,"7,322,624,071","1,313,491,506",0,"7,322,624,071","1,313,491,506"
757150,"7,322,624,071","1,311,991,506",0,"7,322,624,071","1,311,991,506"
757155,"7,322,624,071","1,310,491,506",0,"7,322,624,071","1,310,491,506"
757160,"7,927,402,283","1310477,64",0,"7,927,402,283","1310477,64"
757165,"7,927,402,283","1311977,64",0,"7,927,402,283","1311977,64"
757170,"7,927,402,283","1313477,64",0,"7,927,402,283","1313477,64"
757175,"7,927,402,283","1314977,64",0,"7,927,402,283","1314977,64"
757180,"7,927,402,283","1316477,64",0,"7,927,402,283","1316477,64"
757185,"7,827,793,143","1316457,64",0,"7,827,793,143","1316457,64"
757190,"7,937,762,283","1310477,64",0,"7,937,762,283","1310477,64"
757195,"7,937,762,283","1311977,64",0,"7,937,762,283","1311977,64"
757200,"7,937,762,283","1313477,64",0,"7,937,762,283","1313477,64"
757205,"7,937,762,283","1314977,64",0,"7,937,762,283","1314977,64"
757210,"7,937,762,283","1316477,64",0,"7,937,762,283","1316477,64"
757215,"7,838,153,143","1316457,64",0,"7,838,153,143","1316457,64"
757795,"6,738,696,077","1,335,750,784",0,"6,738,696,077","1,335,750,784"
757800,"6,738,696,077","1,334,250,784",0,"6,738,696,077","1,334,250,784"
757805,"6,738,696,077","1,332,750,784",0,"6,738,696,077","1,332,750,784"
757810,"6,738,696,077","1,331,250,784",0,"6,738,696,077","1,331,250,784"
757815,"6,738,696,077","1,329,750,784",0,"6,738,696,077","1,329,750,784"
757820,"6,738,696,077","1,328,250,784",0,"6,738,696,077","1,328,250,784"
757825,"6,728,336,077","1,335,750,784",0,"6,728,336,077","1,335,750,784"
757830,"6,728,336,077","1,334,250,784",0,"6,728,336,077","1,334,250,784"
757835,"6,728,336,077","1,332,750,784",0,"6,728,336,077","1,332,750,784"
757840,"6,728,336,077","1,331,250,784",0,"6,728,336,077","1,331,250,784"
757845,"6,728,336,077","1,329,750,784",0,"6,728,336,077","1,329,750,784"
757850,"6,728,336,077","1,328,250,784",0,"6,728,336,077","1,328,250,784"
757855,"6,738,696,077","1,346,750,784",0,"6,738,696,077","1,346,750,784"
757860,"6,738,696,077","1,345,250,784",0,"6,738,696,077","1,345,250,784"
757865,"6,738,696,077","1,343,750,784",0,"6,738,696,077","1,343,750,784"
757870,"6,738,696,077","1,342,250,784",0,"6,738,696,077","1,342,250,784"
757875,"6,738,696,077","1,340,750,784",0,"6,738,696,077","1,340,750,784"
757880,"6,738,696,077","1,339,250,784",0,"6,738,696,077","1,339,250,784"
757885,"6,728,336,077","1,346,750,784",0,"6,728,336,077","1,346,750,784"
757890,"6,728,336,077","1,345,250,784",0,"6,728,336,077","1,345,250,784"
757895,"6,728,336,077","1,343,750,784",0,"6,728,336,077","1,343,750,784"
757900,"6,728,336,077","1,342,250,784",0,"6,728,336,077","1,342,250,784"
757905,"6,728,336,077","1,340,750,784",0,"6,728,336,077","1,340,750,784"
757910,"6,728,336,077","1,339,250,784",0,"6,728,336,077","1,339,250,784"
757917,"6,688,696,077","1,335,750,784",0,"6,688,696,077","1,335,750,784"
757922,"6,688,696,077","1,334,250,784",0,"6,688,696,077","1,334,250,784"
757927,"6,688,696,077","1,332,750,784",0,"6,688,696,077","1,332,750,784"
757932,"6,688,696,077","1,331,250,784",0,"6,688,696,077","1,331,250,784"
757937,"6,688,696,077","1,329,750,784",0,"6,688,696,077","1,329,750,784"
757942,"6,688,696,077","1,328,250,784",0,"6,688,696,077","1,328,250,784"
757947,"6,678,336,077","1,335,750,784",0,"6,678,336,077","1,335,750,784"
757952,"6,678,336,077","1,334,250,784",0,"6,678,336,077","1,334,250,784"
757957,"6,678,336,077","1,332,750,784",0,"6,678,336,077","1,332,750,784"
757962,"6,678,336,077","1,331,250,784",0,"6,678,336,077","1,331,250,784"
757967,"6,678,336,077","1,329,750,784",0,"6,678,336,077","1,329,750,784"
757972,"6,678,336,077","1,328,250,784",0,"6,678,336,077","1,328,250,784"
757977,"6,688,696,077","1,346,750,784",0,"6,688,696,077","1,346,750,784"
757982,"6,688,696,077","1,345,250,784",0,"6,688,696,077","1,345,250,784"
757987,"6,688,696,077","1,343,750,784",0,"6,688,696,077","1,343,750,784"
757992,"6,688,696,077","1,342,250,784",0,"6,688,696,077","1,342,250,784"
757997,"6,688,696,077","1,340,750,784",0,"6,688,696,077","1,340,750,784"
758002,"6,688,696,077","1,339,250,784",0,"6,688,696,077","1,339,250,784"
758007,"6,678,336,077","1,346,750,784",0,"6,678,336,077","1,346,750,784"
758012,"6,678,336,077","1,345,250,784",0,"6,678,336,077","1,345,250,784"
758017,"6,678,336,077","1,343,750,784",0,"6,678,336,077","1,343,750,784"
758022,"6,678,336,077","1,342,250,784",0,"6,678,336,077","1,342,250,784"
758027,"6,678,336,077","1,340,750,784",0,"6,678,336,077","1,340,750,784"
758032,"6,678,336,077","1,339,250,784",0,"6,678,336,077","1,339,250,784"
758471,"8,720,427,304","1,310,513,506",0,"8,720,427,304","1,310,513,506"
758476,"8,720,427,304","1,312,013,506",0,"8,720,427,304","1,312,013,506"
758481,"8,720,427,304","1,313,513,506",0,"8,720,427,304","1,313,513,506"
758486,"8,720,427,304","1,315,013,506",0,"8,720,427,304","1,315,013,506"
758491,"8,720,427,304","1,316,513,506",0,"8,720,427,304","1,316,513,506"
758496,"8,720,427,304","1,318,013,506",0,"8,720,427,304","1,318,013,506"
758501,"8,730,787,304","1,310,513,506",0,"8,730,787,304","1,310,513,506"
758506,"8,730,787,304","1,312,013,506",0,"8,730,787,304","1,312,013,506"
758511,"8,730,787,304","1,313,513,506",0,"8,730,787,304","1,313,513,506"
758516,"8,730,787,304","1,315,013,506",0,"8,730,787,304","1,315,013,506"
758521,"8,730,787,304","1,316,513,506",0,"8,730,787,304","1,316,513,506"
758526,"8,730,787,304","1,318,013,506",0,"8,730,787,304","1,318,013,506"
758531,"8,770,427,304","1,310,513,506",0,"8,770,427,304","1,310,513,506"
758536,"8,770,427,304","1,312,013,506",0,"8,770,427,304","1,312,013,506"
758541,"8,770,427,304","1,313,513,506",0,"8,770,427,304","1,313,513,506"
758546,"8,770,427,304","1,315,013,506",0,"8,770,427,304","1,315,013,506"
758551,"8,770,427,304","1,316,513,506",0,"8,770,427,304","1,316,513,506"
758556,"8,770,427,304","1,318,013,506",0,"8,770,427,304","1,318,013,506"
758561,"8,780,787,304","1,310,513,506",0,"8,780,787,304","1,310,513,506"
758566,"8,780,787,304","1,312,013,506",0,"8,780,787,304","1,312,013,506"
758571,"8,780,787,304","1,313,513,506",0,"8,780,787,304","1,313,513,506"
758576,"8,780,787,304","1,315,013,506",0,"8,780,787,304","1,315,013,506"
758581,"8,780,787,304","1,316,513,506",0,"8,780,787,304","1,316,513,506"
758586,"8,780,787,304","1,318,013,506",0,"8,780,787,304","1,318,013,506"
762793,"747,167,101","1,310,491,506",0,"747,167,101","1,310,491,506"
762798,"747,167,101","1,314,991,506",0,"747,167,101","1,314,991,506"
762803,"7,320,507,819","1,290,126,799",0,"7,320,507,819","1,290,126,799"
762808,"7,997,585,807","1301039,96",0,"7,997,585,807","1301039,96"
762813,"7,997,585,807","1302539,96",0,"7,997,585,807","1302539,96"
762818,"7,370,863,514","1,287,121,402",0,"7,370,863,514","1,287,121,402"
762823,"748,203,101","1,310,491,506",0,"748,203,101","1,310,491,506"
762828,"748,203,101","1,314,991,506",0,"748,203,101","1,314,991,506"
762833,"7,330,867,819","1,290,126,799",0,"7,330,867,819","1,290,126,799"
762838,"8,007,945,807","1301039,96",0,"8,007,945,807","1301039,96"
762843,"8,007,945,807","1302539,96",0,"8,007,945,807","1302539,96"
762848,"7,381,223,514","1,287,121,402",0,"7,381,223,514","1,287,121,402"
762853,"8,445,971,308","1,268,367,938",0,"8,445,971,308","1,268,367,938"
762858,"8,430,971,308","1,268,367,938",0,"8,430,971,308","1,268,367,938"
762863,"8,415,971,308","1,268,367,938",0,"8,415,971,308","1,268,367,938"
762868,"7,422,310,163","1,314,991,506",0,"7,422,310,163","1,314,991,506"
762873,"7,422,310,163","1,316,491,506",0,"7,422,310,163","1,316,491,506"
762878,"7,370,863,514","1,285,621,402",0,"7,370,863,514","1,285,621,402"
762883,"8,445,971,308","1,269,403,938",0,"8,445,971,308","1,269,403,938"
762888,"8,430,971,308","1,269,403,938",0,"8,430,971,308","1,269,403,938"
762893,"8,415,971,308","1,269,403,938",0,"8,415,971,308","1,269,403,938"
762898,"7,432,670,163","1,314,991,506",0,"7,432,670,163","1,314,991,506"
762903,"7,432,670,163","1,316,491,506",0,"7,432,670,163","1,316,491,506"
762908,"7,381,223,514","1,285,621,402",0,"7,381,223,514","1,285,621,402"
904961,"6,788,696,077","1,335,750,784",0,"6,788,696,077","1,335,750,784"
904966,"6,788,696,077","1,334,250,784",0,"6,788,696,077","1,334,250,784"
904971,"6,788,696,077","1,332,750,784",0,"6,788,696,077","1,332,750,784"
904976,"6,788,696,077","1,331,250,784",0,"6,788,696,077","1,331,250,784"
904981,"6,788,696,077","1,329,750,784",0,"6,788,696,077","1,329,750,784"
904986,"6,788,696,077","1,328,250,784",0,"6,788,696,077","1,328,250,784"
904991,"6,778,336,077","1,335,750,784",0,"6,778,336,077","1,335,750,784"
904996,"6,778,336,077","1,334,250,784",0,"6,778,336,077","1,334,250,784"
905001,"6,778,336,077","1,332,750,784",0,"6,778,336,077","1,332,750,784"
905006,"6,778,336,077","1,331,250,784",0,"6,778,336,077","1,331,250,784"
905011,"6,778,336,077","1,329,750,784",0,"6,778,336,077","1,329,750,784"
905016,"6,778,336,077","1,328,250,784",0,"6,778,336,077","1,328,250,784"
905021,"6,788,696,077","1,346,750,784",0,"6,788,696,077","1,346,750,784"
905026,"6,788,696,077","1,345,250,784",0,"6,788,696,077","1,345,250,784"
905031,"6,788,696,077","1,343,750,784",0,"6,788,696,077","1,343,750,784"
905036,"6,788,696,077","1,342,250,784",0,"6,788,696,077","1,342,250,784"
905041,"6,788,696,077","1,340,750,784",0,"6,788,696,077","1,340,750,784"
905046,"6,788,696,077","1,339,250,784",0,"6,788,696,077","1,339,250,784"
905051,"6,778,336,077","1,346,750,784",0,"6,778,336,077","1,346,750,784"
905056,"6,778,336,077","1,345,250,784",0,"6,778,336,077","1,345,250,784"
905061,"6,778,336,077","1,343,750,784",0,"6,778,336,077","1,343,750,784"
905066,"6,778,336,077","1,342,250,784",0,"6,778,336,077","1,342,250,784"
905071,"6,778,336,077","1,340,750,784",0,"6,778,336,077","1,340,750,784"
905076,"6,778,336,077","1,339,250,784",0,"6,778,336,077","1,339,250,784"
906490,"7,788,119,926","1,317,976,506",0,"7,788,119,926","1,317,976,506"
906495,"7,788,119,926","1,316,476,506",0,"7,788,119,926","1,316,476,506"
906500,"7,788,119,926","1,314,976,506",0,"7,788,119,926","1,314,976,506"
906505,"7,788,119,926","1,313,476,506",0,"7,788,119,926","1,313,476,506"
906510,"7,788,119,926","1,311,976,506",0,"7,788,119,926","1,311,976,506"
906515,"7,788,119,926","1,310,476,506",0,"7,788,119,926","1,310,476,506"
906520,"7,777,759,926","1,317,976,506",0,"7,777,759,926","1,317,976,506"
906525,"7,777,759,926","1,316,476,506",0,"7,777,759,926","1,316,476,506"
906530,"7,777,759,926","1,314,976,506",0,"7,777,759,926","1,314,976,506"
906535,"7,777,759,926","1,313,476,506",0,"7,777,759,926","1,313,476,506"
906540,"7,777,759,926","1,311,976,506",0,"7,777,759,926","1,311,976,506"
906545,"7,777,759,926","1,310,476,506",0,"7,777,759,926","1,310,476,506"
906550,"7,218,711,725","1,302,575,655",0,"7,218,711,725","1,302,575,655"
906555,"7,218,711,725","1,301,075,655",0,"7,218,711,725","1,301,075,655"
906560,"7,218,711,725","1,299,575,655",0,"7,218,711,725","1,299,575,655"
906565,"7,218,711,725","1,298,075,655",0,"7,218,711,725","1,298,075,655"
906570,"7,218,711,725","1,296,575,655",0,"7,218,711,725","1,296,575,655"
906575,"7,218,711,725","1,293,140,757",0,"7,218,711,725","1,293,140,757"
906580,"7,208,351,725","1,302,575,655",0,"7,208,351,725","1,302,575,655"
906585,"7,208,351,725","1,301,075,655",0,"7,208,351,725","1,301,075,655"
906590,"7,208,351,725","1,299,575,655",0,"7,208,351,725","1,299,575,655"
906595,"7,208,351,725","1,298,075,655",0,"7,208,351,725","1,298,075,655"
906600,"7,208,351,725","1,296,575,655",0,"7,208,351,725","1,296,575,655"
906605,"7,208,351,725","1,293,140,757",0,"7,208,351,725","1,293,140,757"
906663,"7,957,482,945","1293089,96",0,"7,957,482,945","1293089,96"
906668,"7,957,482,945","1291589,96",0,"7,957,482,945","1291589,96"
906673,"7,957,482,945","1290089,96",0,"7,957,482,945","1290089,96"
906678,"7,957,482,945","1288589,96",0,"7,957,482,945","1288589,96"
906683,"7,957,482,945","1287089,96",0,"7,957,482,945","1287089,96"
906688,"7,957,482,945","1285589,96",0,"7,957,482,945","1285589,96"
906693,"7,947,122,945","1293089,96",0,"7,947,122,945","1293089,96"
906698,"7,947,122,945","1291589,96",0,"7,947,122,945","1291589,96"
906703,"7,947,122,945","1290089,96",0,"7,947,122,945","1290089,96"
906708,"7,947,122,945","1288589,96",0,"7,947,122,945","1288589,96"
906713,"7,947,122,945","1287089,96",0,"7,947,122,945","1287089,96"
906718,"7,947,122,945","1285589,96",0,"7,947,122,945","1285589,96"
906723,"7,268,620,699","1,302,544,689",0,"7,268,620,699","1,302,544,689"
906728,"7,268,620,699","1,301,044,689",0,"7,268,620,699","1,301,044,689"
906733,"7,268,620,699","1,299,544,689",0,"7,268,620,699","1,299,544,689"
906738,"7,268,620,699","1,298,044,689",0,"7,268,620,699","1,298,044,689"
906743,"7,268,620,699","1,296,544,689",0,"7,268,620,699","1,296,544,689"
906748,"7,268,620,699","1,293,109,791",0,"7,268,620,699","1,293,109,791"
906753,"7,258,260,699","1,302,544,689",0,"7,258,260,699","1,302,544,689"
906758,"7,258,260,699","1,301,044,689",0,"7,258,260,699","1,301,044,689"
906763,"7,258,260,699","1,299,544,689",0,"7,258,260,699","1,299,544,689"
906768,"7,258,260,699","1,298,044,689",0,"7,258,260,699","1,298,044,689"
906773,"7,258,260,699","1,296,544,689",0,"7,258,260,699","1,296,544,689"
906778,"7,258,260,699","1,293,109,791",0,"7,258,260,699","1,293,109,791"
977855,"7,268,620,699","1,288,621,402",0,"7,268,620,699","1,288,621,402"
977860,"7,268,620,699","1,287,121,402",0,"7,268,620,699","1,287,121,402"
977865,"7,268,620,699","1,285,621,402",0,"7,268,620,699","1,285,621,402"
977870,"7,218,711,725","1,285,621,402",0,"7,218,711,725","1,285,621,402"
977875,"7,258,260,699","1,288,621,402",0,"7,258,260,699","1,288,621,402"
977880,"7,258,260,699","1,287,121,402",0,"7,258,260,699","1,287,121,402"
977885,"7,258,260,699","1,285,621,402",0,"7,258,260,699","1,285,621,402"
977890,"7,208,351,725","1,285,621,402",0,"7,208,351,725","1,285,621,402"
977895,"7,258,260,699","1,291,621,402",0,"7,258,260,699","1,291,621,402"
977900,"7,258,260,699","1,290,121,402",0,"7,258,260,699","1,290,121,402"
977905,"7,268,620,699","1,291,621,402",0,"7,268,620,699","1,291,621,402"
977910,"7,268,620,699","1,290,121,402",0,"7,268,620,699","1,290,121,402"
982436,"7,737,702,027","1,317,976,506",0,"7,737,702,027","1,317,976,506"
982441,"7,737,702,027","1,316,476,506",0,"7,737,702,027","1,316,476,506"
982446,"7,737,702,027","1,314,976,506",0,"7,737,702,027","1,314,976,506"
982451,"7,737,702,027","1,313,476,506",0,"7,737,702,027","1,313,476,506"
982456,"7,737,702,027","1,311,976,506",0,"7,737,702,027","1,311,976,506"
982461,"7,737,702,027","1,310,476,506",0,"7,737,702,027","1,310,476,506"
982466,"7,727,342,027","1,317,976,506",0,"7,727,342,027","1,317,976,506"
